id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2022-1683779,2022-10-18,000001,Vente,467600,2,,RUE DE VALENCE,9546,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0079,,,5,34.42,,,,,,,,,1,3,Dépendance,,0,,,,,,2.35021,48.838334
2022-1683790,2022-10-28,000001,Vente,637285,6,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0068,,,17,,4,46.81,,,,,,,2,2,Appartement,35,2,,,,,,2.340649,48.841157
2022-1683790,2022-10-28,000001,Vente,637285,6,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0068,,,17,,4,46.81,,,,,,,2,3,Dépendance,,0,,,,,,2.340649,48.841157
2022-1683793,2022-10-18,000001,Vente,200000,243,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0006,,,21,18.47,22,,,,,,,,2,2,Appartement,17,1,,,,,,2.341775,48.842862
2022-1683804,2022-10-26,000001,Vente,700000,49,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0023,,,4,55.89,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3453,48.840093
2022-1683804,2022-10-26,000001,Vente,700000,49,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0023,,,4,55.89,,,,,,,,,1,2,Appartement,61,3,,,,,,2.3453,48.840093
2022-1683815,2022-10-19,000001,Vente,246700,13,,RUE ROLLIN,8329,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0135,,,124,,,,,,,,,,1,2,Appartement,20,2,,,,,,2.351009,48.84447
2022-1683827,2022-10-27,000001,Vente,195000,25,,RUE DES ECOLES,3098,75005,75105,Paris 5e Arrondissement,75,,,75105000AI0001,,,14,13.84,15,,,,,,,,2,2,Appartement,15,1,,,,,,2.348689,48.848393
2022-1683838,2022-10-17,000001,Vente,99500,7,,RUE DANTE,2549,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0116,,,125,10.4,,,,,,,,,1,3,Dépendance,,0,,,,,,2.346605,48.851082
2022-1683856,2022-10-25,000001,Vente,518000,3,,CITE DU CARDINAL LEMOINE,1543,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0051,,,107,,9,42.05,,,,,,,2,2,Appartement,41,2,,,,,,2.35315,48.84855
2022-1683856,2022-10-25,000001,Vente,518000,3,,CITE DU CARDINAL LEMOINE,1543,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0051,,,107,,9,42.05,,,,,,,2,3,Dépendance,,0,,,,,,2.35315,48.84855
2022-1683886,2022-10-21,000001,Vente,170000,2,,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0098,,,30,9.64,,,,,,,,,1,2,Appartement,11,1,,,,,,2.349098,48.849492
2022-1683952,2022-10-28,000001,Vente,402350,13,,RUE DES LYONNAIS,5868,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0090,,,15,35.95,27,,,,,,,,2,3,Dépendance,,0,,,,,,2.346218,48.838361
2022-1683952,2022-10-28,000001,Vente,402350,13,,RUE DES LYONNAIS,5868,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0090,,,15,35.95,27,,,,,,,,2,2,Appartement,37,2,,,,,,2.346218,48.838361
2022-1683955,2022-11-04,000001,Vente,350000,43,,RUE LINNE,5696,75005,75105,Paris 5e Arrondissement,75,,,75105000AH0017,,,16,,27,,31,,45,,53,,5,4,Local industriel. commercial ou assimilé,85,0,,,,,,2.354238,48.846167
2022-1683967,2022-10-04,000001,Vente,524000,2,,SQ VERMENOUZE,9687,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0103,,,3,84.76,,,,,,,,,1,4,Local industriel. commercial ou assimilé,90,0,,,,,,2.349308,48.840942
2022-1683995,2022-10-28,000001,Vente,175000,6,,BD DE L HOPITAL,4649,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0022,,,31,12.87,,,,,,,,,1,2,Appartement,15,1,,,,,,2.363384,48.842811
2022-1684014,2022-11-04,000001,Vente,540000,7,,RUE DE PONTOISE,7621,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0134,,,116,,120,,123,,124,50.91,,,4,3,Dépendance,,0,,,,,,2.352354,48.849963
2022-1684014,2022-11-04,000001,Vente,540000,7,,RUE DE PONTOISE,7621,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0134,,,116,,120,,123,,124,50.91,,,4,3,Dépendance,,0,,,,,,2.352354,48.849963
2022-1684014,2022-11-04,000001,Vente,540000,7,,RUE DE PONTOISE,7621,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0134,,,116,,120,,123,,124,50.91,,,4,2,Appartement,59,2,,,,,,2.352354,48.849963
2022-1684023,2022-11-03,000001,Vente,360750,19,,QUAI SAINT MICHEL,8710,75005,75105,Paris 5e Arrondissement,75,,,75105000BP0010,,,22,,69,27.62,,,,,,,2,2,Appartement,27,2,,,,,,2.34531,48.853239
2022-1684023,2022-11-03,000001,Vente,360750,19,,QUAI SAINT MICHEL,8710,75005,75105,Paris 5e Arrondissement,75,,,75105000BP0010,,,22,,69,27.62,,,,,,,2,3,Dépendance,,0,,,,,,2.34531,48.853239
2022-1684031,2022-10-11,000001,Vente,177000,24,B,RUE TOURNEFORT,9376,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0030,,,22,15,,,,,,,,,1,2,Appartement,17,1,,,,,,2.347855,48.842494
2022-1684035,2022-10-19,000001,Vente,400000,32,,BD DE L HOPITAL,4649,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0039,,,39,35.4,,,,,,,,,1,2,Appartement,38,2,,,,,,2.361776,48.84103
2022-1684035,2022-10-19,000001,Vente,400000,32,,BD DE L HOPITAL,4649,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0039,,,39,35.4,,,,,,,,,1,3,Dépendance,,0,,,,,,2.361776,48.84103
2022-1684063,2022-10-20,000001,Vente,110000,38,,RUE DES BOULANGERS,1156,75005,75105,Paris 5e Arrondissement,75,,,75105000AH0033,,,52,11.61,,,,,,,,,1,2,Appartement,12,1,,,,,,2.352361,48.846413
2022-1684066,2022-11-07,000001,Vente,34500,295,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0041,,,347,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340678,48.839452
2022-1684131,2022-10-14,000001,Vente,1115000,5,,RUE DES ARENES,0429,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0002,,,14,,4,75.22,,,,,,,2,3,Dépendance,,0,,,,,,2.35396,48.844901
2022-1684131,2022-10-14,000001,Vente,1115000,5,,RUE DES ARENES,0429,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0002,,,14,,4,75.22,,,,,,,2,2,Appartement,70,2,,,,,,2.35396,48.844901
2022-1684152,2022-10-26,000001,Vente,457500,17,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BF0018,,,15,36.96,28,,34,36.96,,,,,3,2,Appartement,36,1,,,,,,2.338673,48.841366
2022-1684152,2022-10-26,000001,Vente,457500,17,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BF0018,,,15,36.96,28,,34,36.96,,,,,3,3,Dépendance,,0,,,,,,2.338673,48.841366
2022-1684194,2022-10-19,000001,Vente,570000,43,,RUE LACEPEDE,5220,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0013,,,63,,92,51.4,,,,,,,2,2,Appartement,49,2,,,,,,2.350515,48.843971
2022-1684194,2022-10-19,000001,Vente,570000,43,,RUE LACEPEDE,5220,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0013,,,63,,92,51.4,,,,,,,2,3,Dépendance,,0,,,,,,2.350515,48.843971
2022-1684202,2022-10-26,000001,Vente,686400,28,,RUE VAUQUELIN,9626,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0009,,,42,,76,,,,,,,,2,3,Dépendance,,0,,,,,,2.346124,48.840731
2022-1684202,2022-10-26,000001,Vente,686400,28,,RUE VAUQUELIN,9626,75005,75105,Paris 5e Arrondissement,75,,,75105000AY0009,,,42,,76,,,,,,,,2,2,Appartement,58,3,,,,,,2.346124,48.840731
2022-1684220,2022-11-04,000001,Vente,2408000,34,,RUE DES BOULANGERS,1156,75005,75105,Paris 5e Arrondissement,75,,,75105000AH0031,,,19,101.25,,,,,,,,,1,2,Appartement,22,2,,,,,,2.35278,48.846305
2022-1684220,2022-11-04,000001,Vente,2408000,34,,RUE DES BOULANGERS,1156,75005,75105,Paris 5e Arrondissement,75,,,75105000AH0031,,,23,,,,,,,,,,1,2,Appartement,81,4,,,,,,2.35278,48.846305
2022-1684222,2022-10-19,000001,Vente,1800000,23,,RUE DES FOSSES ST JACQUES,3749,75005,75105,Paris 5e Arrondissement,75,,,75105000BK0029,,,35,117.78,51,5.64,67,,,,,,3,2,Appartement,115,4,,,,,,2.345266,48.845303
2022-1684222,2022-10-19,000001,Vente,1800000,23,,RUE DES FOSSES ST JACQUES,3749,75005,75105,Paris 5e Arrondissement,75,,,75105000BK0029,,,35,117.78,51,5.64,67,,,,,,3,3,Dépendance,,0,,,,,,2.345266,48.845303
2022-1684222,2022-10-19,000001,Vente,1800000,23,,RUE DES FOSSES ST JACQUES,3749,75005,75105,Paris 5e Arrondissement,75,,,75105000BK0029,,,35,117.78,51,5.64,67,,,,,,3,3,Dépendance,,0,,,,,,2.345266,48.845303
2022-1684230,2022-11-09,000001,Vente,122000,38,,RUE DES BOULANGERS,1156,75005,75105,Paris 5e Arrondissement,75,,,75105000AH0033,,,104,,91,,,,,,,,2,2,Appartement,12,1,,,,,,2.352361,48.846413
2022-1684245,2022-10-21,000001,Vente,360000,8,,RUE CENSIER,1642,75005,75105,Paris 5e Arrondissement,75,,,75105000AT0022,,,156,25.7,195,,,,,,,,2,2,Appartement,28,1,,,,,,2.355128,48.841169
2022-1684245,2022-10-21,000001,Vente,360000,8,,RUE CENSIER,1642,75005,75105,Paris 5e Arrondissement,75,,,75105000AT0022,,,156,25.7,195,,,,,,,,2,3,Dépendance,,0,,,,,,2.355128,48.841169
2022-1684320,2022-11-03,000001,Vente,500000,10,,RUE DU CARDINAL LEMOINE,1545,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0039,,,12,46.28,27,,,,,,,,2,2,Appartement,43,3,,,,,,2.353868,48.849119
2022-1684320,2022-11-03,000001,Vente,500000,10,,RUE DU CARDINAL LEMOINE,1545,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0039,,,12,46.28,27,,,,,,,,2,3,Dépendance,,0,,,,,,2.353868,48.849119
2022-1684360,2022-11-10,000001,Vente,35000,9,,RUE LAROMIGUIERE,5360,75005,75105,Paris 5e Arrondissement,75,,,75105000AZ0027,,,122,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.347325,48.843748
2022-1684361,2022-10-26,000001,Vente,399750,34,,RUE GAY-LUSSAC,3998,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0032,,,16,33.17,,,,,,,,,1,2,Appartement,26,2,,,,,,2.341515,48.844394
2022-1684361,2022-10-26,000001,Vente,399750,34,,RUE GAY-LUSSAC,3998,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0032,,,16,33.17,,,,,,,,,1,3,Dépendance,,0,,,,,,2.341515,48.844394
2022-1684389,2022-11-09,000001,Vente,500000,29,B,RUE HENRI BARBUSSE,4535,75005,75105,Paris 5e Arrondissement,75,,,75105000BF0049,,,63,18.04,75,,,,,,,,2,2,Appartement,18,2,,,,,,2.33906,48.841142
2022-1684389,2022-11-09,000001,Vente,500000,29,B,RUE HENRI BARBUSSE,4535,75005,75105,Paris 5e Arrondissement,75,,,75105000BF0049,,,57,18.15,,,,,,,,,1,2,Appartement,18,1,,,,,,2.33906,48.841142
2022-1684391,2022-11-03,000001,Vente,455000,1,,RUE NICOLAS HOUEL,6761,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0062,,,62,,,,,,,,,,1,2,Appartement,15,1,,,,,,2.362675,48.841878
2022-1684391,2022-11-03,000001,Vente,455000,1,,RUE NICOLAS HOUEL,6761,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0062,,,64,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.362675,48.841878
2022-1684391,2022-11-03,000001,Vente,455000,1,,RUE NICOLAS HOUEL,6761,75005,75105,Paris 5e Arrondissement,75,,,75105000AQ0062,,,63,44.75,,,,,,,,,1,2,Appartement,24,1,,,,,,2.362675,48.841878
2022-1684395,2022-10-26,000001,Vente,295000,36,,RUE DE LA MONTGN STE GENEVIEVE,6448,75005,75105,Paris 5e Arrondissement,75,,,75105000BL0022,,,47,23,95,,,,,,,,2,3,Dépendance,,0,,,,,,2.348193,48.848011
2022-1684395,2022-10-26,000001,Vente,295000,36,,RUE DE LA MONTGN STE GENEVIEVE,6448,75005,75105,Paris 5e Arrondissement,75,,,75105000BL0022,,,47,23,95,,,,,,,,2,2,Appartement,26,2,,,,,,2.348193,48.848011
2022-1684398,2022-10-21,000001,Vente,147500,185,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BI0061,,,53,12.68,,,,,,,,,1,2,Appartement,15,1,,,,,,2.342806,48.845301
2022-1684408,2022-11-07,000001,Vente,600000,13,,RUE DU CARDINAL LEMOINE,1545,75005,75105,Paris 5e Arrondissement,75,,,75105000AD0031,,,7,47.58,,,,,,,,,1,2,Appartement,50,3,,,,,,2.354108,48.848741
2022-1684408,2022-11-07,000001,Vente,600000,13,,RUE DU CARDINAL LEMOINE,1545,75005,75105,Paris 5e Arrondissement,75,,,75105000AD0031,,,7,47.58,,,,,,,,,1,3,Dépendance,,0,,,,,,2.354108,48.848741
2022-1684411,2022-10-10,000002,Vente,150000,26,,RUE DAUBENTON,2580,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0091,,,130,,,,,,,,,,1,2,Appartement,26,2,,,,,,2.353248,48.841523
2022-1684430,2022-11-07,000001,Vente,275000,7,,RUE DE L ARBALETE,0405,75005,75105,Paris 5e Arrondissement,75,,,75105000AX0060,,,101,,71,21.68,,,,,,,2,2,Appartement,23,1,,,,,,2.349384,48.840269
2022-1684433,2022-10-28,000001,Vente,690000,11,,RUE GAY-LUSSAC,3998,75005,75105,Paris 5e Arrondissement,75,,,75105000BI0023,,,22,,4,116.01,,,,,,,2,4,Local industriel. commercial ou assimilé,106,0,,,,,,2.341446,48.846086
2022-1684455,2022-10-21,000001,Vente,650000,23,,RUE HENRI BARBUSSE,4535,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0035,,,41,,63,,,,,,,,2,2,Appartement,72,3,,,,,,2.339532,48.84185
2022-1684455,2022-10-21,000001,Vente,650000,23,,RUE HENRI BARBUSSE,4535,75005,75105,Paris 5e Arrondissement,75,,,75105000BG0035,,,41,,63,,,,,,,,2,3,Dépendance,,0,,,,,,2.339532,48.84185
2022-1684471,2022-10-18,000001,Vente,1200000,22,B,RUE DE LA CLEF,2094,75005,75105,Paris 5e Arrondissement,75,,,75105000AT0007,,,29,,5,78.8,,,,,,,2,3,Dépendance,,0,,,,,,2.353006,48.840956
2022-1684471,2022-10-18,000001,Vente,1200000,22,B,RUE DE LA CLEF,2094,75005,75105,Paris 5e Arrondissement,75,,,75105000AT0007,,,29,,5,78.8,,,,,,,2,2,Appartement,63,3,,,,,,2.353006,48.840956
2022-1684471,2022-10-18,000001,Vente,1200000,22,B,RUE DE LA CLEF,2094,75005,75105,Paris 5e Arrondissement,75,,,75105000AT0007,,,29,,5,78.8,,,,,,,2,4,Local industriel. commercial ou assimilé,20,0,,,,,,2.353006,48.840956
2022-1684486,2022-11-08,000001,Vente,42000,4,,RUE DES LYONNAIS,5868,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0027,,,97,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.347235,48.838296
2022-1684594,2022-11-04,000001,Vente,284130,28,,RUE DU CARDINAL LEMOINE,1545,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0059,,,1123,22.39,,,,,,,,,1,2,Appartement,21,1,,,,,,2.352695,48.848116
2022-1684614,2022-10-27,000001,Vente,350800,40,,RUE DESCARTES,2724,75005,75105,Paris 5e Arrondissement,75,,,75105000BK0004,,,13,23.47,,,,,,,,,1,2,Appartement,16,1,,,,,,2.348998,48.845679
2022-1684618,2022-11-07,000001,Vente,105000,2,,RUE DU GRIL,4334,75005,75105,Paris 5e Arrondissement,75,,,75105000AT0022,,,124,8.5,,,,,,,,,1,3,Dépendance,,0,,,,,,2.355128,48.841169
2022-1684630,2022-11-16,000001,Vente,1285000,17,,BD SAINT GERMAIN,8619,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0035,,,102,104.05,122,,124,,,,,,3,3,Dépendance,,0,,,,,,2.353435,48.849144
2022-1684630,2022-11-16,000001,Vente,1285000,17,,BD SAINT GERMAIN,8619,75005,75105,Paris 5e Arrondissement,75,,,75105000AC0035,,,102,104.05,122,,124,,,,,,3,2,Appartement,106,4,,,,,,2.353435,48.849144
2022-1684632,2022-10-21,000001,Vente,290000,17,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BF0018,,,17,20.11,42,20.11,,,,,,,2,2,Appartement,27,1,,,,,,2.338673,48.841366
2022-1684656,2022-11-16,000001,Vente,552500,7,,RUE ROYER-COLLARD,8421,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0054,,,16,,33,,,,,,,,2,2,Appartement,43,3,,,,,,2.341927,48.845384
2022-1684676,2022-11-10,000001,Vente,1423100,9,,RUE DE LA BUCHERIE,1357,75005,75105,Paris 5e Arrondissement,75,,,75105000BQ0079,,,49,,,,,,,,,,1,2,Appartement,125,4,,,,,,2.348742,48.851444
2022-1684768,2022-11-03,000001,Vente,400000,18,,RUE LAPLACE,5340,75005,75105,Paris 5e Arrondissement,75,,,75105000BL0058,,,14,,16,,5,35.1,,,,,3,2,Appartement,41,3,,,,,,2.347222,48.847538
2022-1684842,2022-11-14,000001,Vente,1945000,11,,RUE GAY-LUSSAC,3998,75005,75105,Paris 5e Arrondissement,75,,,75105000BI0023,,,21,,3,114.94,,,,,,,2,3,Dépendance,,0,,,,,,2.341446,48.846086
2022-1684842,2022-11-14,000001,Vente,1945000,11,,RUE GAY-LUSSAC,3998,75005,75105,Paris 5e Arrondissement,75,,,75105000BI0023,,,21,,3,114.94,,,,,,,2,2,Appartement,116,4,,,,,,2.341446,48.846086
2022-1684848,2022-11-02,000001,Vente,432000,5,,RUE LACEPEDE,5220,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0098,,,1,,3,37.05,46,,,,,,3,3,Dépendance,,0,,,,,,2.353884,48.84347
2022-1684848,2022-11-02,000001,Vente,432000,5,,RUE LACEPEDE,5220,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0098,,,1,,3,37.05,46,,,,,,3,2,Appartement,35,2,,,,,,2.353884,48.84347
2022-1684856,2022-11-03,000001,Vente,571700,52,,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0049,,,108,42.33,122,,,,,,,,2,2,Appartement,38,3,,,,,,2.352013,48.844916
2022-1684856,2022-11-03,000001,Vente,571700,52,,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0049,,,108,42.33,122,,,,,,,,2,3,Dépendance,,0,,,,,,2.352013,48.844916
2022-1684862,2022-11-07,000001,Vente,777200,5,,RUE POLIVEAU,7576,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0031,,,1,,31,,,,,,,,2,3,Dépendance,,0,,,,,,2.361055,48.840111
2022-1684862,2022-11-07,000001,Vente,777200,5,,RUE POLIVEAU,7576,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0031,,,69,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.361055,48.840111
2022-1684862,2022-11-07,000001,Vente,777200,5,,RUE POLIVEAU,7576,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0031,,,1,,31,,,,,,,,2,2,Appartement,75,3,,,,,,2.361055,48.840111
2022-1684905,2022-11-15,000001,Vente,2400000,77,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0006,,,1,,10,,43,130.88,,,,,3,2,Appartement,127,6,,,,,,2.340546,48.845799
2022-1684905,2022-11-15,000001,Vente,2400000,77,,BD SAINT MICHEL,8705,75005,75105,Paris 5e Arrondissement,75,,,75105000BH0006,,,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340546,48.845799
2022-1684912,2022-11-02,000001,Vente,220000,285,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0004,,,6,18.46,,,,,,,,,1,3,Dépendance,,0,,,,,,2.340749,48.840163
2022-1684912,2022-11-02,000001,Vente,220000,285,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0004,,,6,18.46,,,,,,,,,1,2,Appartement,19,1,,,,,,2.340749,48.840163
2022-1684925,2022-11-18,000001,Vente,442495,11,,BD SAINT GERMAIN,8619,75005,75105,Paris 5e Arrondissement,75,,,75105000AD0020,,,40,,41,,,,,,,,2,2,Appartement,19,2,,,,,,2.354549,48.849212
2022-1684969,2022-11-17,000001,Vente,740000,68,,RUE DU CARDINAL LEMOINE,1545,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0015,,,9,,,,,,,,,,1,2,Appartement,44,3,,,,,,2.349747,48.845389
2022-1684969,2022-11-17,000001,Vente,740000,68,,RUE DU CARDINAL LEMOINE,1545,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0015,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.349747,48.845389
2022-1684996,2022-10-27,000001,Vente,2361120,6,,RUE DES CARMES,1554,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0026,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.34767,48.849852
2022-1684996,2022-10-27,000001,Vente,2361120,6,,RUE DES CARMES,1554,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0026,,,13,48.3,,,,,,,,,1,2,Appartement,75,7,,,,,,2.34767,48.849852
2022-1684996,2022-10-27,000001,Vente,2361120,6,,RUE DES CARMES,1554,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0026,,,1,82.1,,,,,,,,,1,4,Local industriel. commercial ou assimilé,166,0,,,,,,2.34767,48.849852
2022-1684996,2022-10-27,000001,Vente,2361120,6,,RUE DES CARMES,1554,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0026,,,5,146.5,,,,,,,,,1,2,Appartement,150,5,,,,,,2.34767,48.849852
2022-1684996,2022-10-27,000001,Vente,2361120,6,,RUE DES CARMES,1554,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0026,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.34767,48.849852
2022-1684996,2022-10-27,000001,Vente,2361120,6,,RUE DES CARMES,1554,75005,75105,Paris 5e Arrondissement,75,,,75105000BO0026,,,12,47.2,,,,,,,,,1,2,Appartement,53,2,,,,,,2.34767,48.849852
2022-1685006,2022-11-23,000001,Vente,495000,73,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0052,,,18,,50,,51,,53,41.2,,,4,3,Dépendance,,0,,,,,,2.343693,48.840894
2022-1685006,2022-11-23,000001,Vente,495000,73,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0052,,,18,,50,,51,,53,41.2,,,4,2,Appartement,25,2,,,,,,2.343693,48.840894
2022-1685013,2022-11-07,000001,Vente,460000,3,,RUE SCIPION,8884,75005,75105,Paris 5e Arrondissement,75,,,75105000AS0014,,,52,,,,,,,,,,1,2,Appartement,35,2,,,,,,2.353922,48.837858
2022-1685013,2022-11-07,000001,Vente,460000,3,,RUE SCIPION,8884,75005,75105,Paris 5e Arrondissement,75,,,75105000AS0014,,,30,36,32,,,,,,,,2,2,Appartement,33,2,,,,,,2.353922,48.837858
2022-1685013,2022-11-07,000001,Vente,460000,3,,RUE SCIPION,8884,75005,75105,Paris 5e Arrondissement,75,,,75105000AS0014,,,30,36,32,,,,,,,,2,3,Dépendance,,0,,,,,,2.353922,48.837858
2022-1685013,2022-11-07,000001,Vente,460000,3,,RUE SCIPION,8884,75005,75105,Paris 5e Arrondissement,75,,,75105000AS0014,,,52,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.353922,48.837858
2022-1685030,2022-11-18,000001,Vente,550000,3,,RUE PAILLET,6996,75005,75105,Paris 5e Arrondissement,75,,,75105000BJ0053,,,49,38.25,7,,,,,,,,2,2,Appartement,41,2,,,,,,2.342907,48.84656
2022-1685030,2022-11-18,000001,Vente,550000,3,,RUE PAILLET,6996,75005,75105,Paris 5e Arrondissement,75,,,75105000BJ0053,,,49,38.25,7,,,,,,,,2,3,Dépendance,,0,,,,,,2.342907,48.84656
2022-1685056,2022-11-07,000001,Vente,670000,1,B,RUE DE QUATREFAGES,7911,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0093,,,107,,143,,,,,,,,2,2,Appartement,54,3,,,,,,2.354072,48.842697
2022-1685057,2022-11-09,000001,Vente,180000,34,,RUE BROCA,1313,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0033,,,26,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,15,0,,,,,,2.347841,48.838238
2022-1685071,2022-11-16,000001,Vente,2196000,7,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BF0054,,,304,114.82,,,,,,,,,1,2,Appartement,112,5,,,,,,2.339969,48.840761
2022-1685071,2022-11-16,000001,Vente,2196000,7,,RUE DU VAL DE GRACE,9544,75005,75105,Paris 5e Arrondissement,75,,,75105000BF0054,,,331,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.339969,48.840761
2022-1685088,2022-11-10,000001,Vente,1700000,12,B,AV DES GOBELINS,4209,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0054,,,300,151.02,309,,400,,402,,,,4,2,Appartement,140,4,,,,,,2.350221,48.837514
2022-1685088,2022-11-10,000001,Vente,1700000,12,B,AV DES GOBELINS,4209,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0054,,,300,151.02,309,,400,,402,,,,4,4,Local industriel. commercial ou assimilé,20,0,,,,,,2.350221,48.837514
2022-1685091,2022-11-07,000001,Vente,480000,26,,RUE DAUBENTON,2580,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0091,,,14,,,,,,,,,,1,2,Appartement,30,2,,,,,,2.353248,48.841523
2022-1685091,2022-11-07,000001,Vente,480000,26,,RUE DAUBENTON,2580,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0091,,,38,37.29,,,,,,,,,1,2,Appartement,35,3,,,,,,2.353248,48.841523
