id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-574935,2023-05-15,000001,Vente,42000,118,,RUE CROZET BOUSSINGAULT,2520,42100,42218,Saint-Étienne,42,,,42218000KP0004,,,2011,,2100,,,,,,,,2,3,Dépendance,,0,,,,,,4.409147,45.415311
2023-574935,2023-05-15,000001,Vente,42000,118,,RUE CROZET BOUSSINGAULT,2520,42100,42218,Saint-Étienne,42,,,42218000KP0004,,,5604,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.409147,45.415311
2023-574937,2023-05-15,000001,Vente,105800,2,B,RUE HECTOR BERLIOZ,4350,42100,42218,Saint-Étienne,42,,,42218000KT0069,,,72,44.49,,,,,,,,,1,2,Appartement,42,2,,,,,,4.398433,45.412863
2023-574938,2023-05-31,000001,Vente,30000,5,,PL DU FORUM,3588,42000,42218,Saint-Étienne,42,,,42218000CX0052,,,324,135.11,,,,,,,,,1,3,Dépendance,,0,,,,,,4.402634,45.470793
2023-574940,2023-05-23,000001,Vente,59000,11,,RUE LA CROIX DE MISSION,2460,42100,42218,Saint-Étienne,42,,,42218000NO0067,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,80,0,S,sols,,,80,4.376212,45.430841
2023-574941,2023-05-11,000001,Vente,95000,31,,RUE VIRGILE,9050,42100,42218,Saint-Étienne,42,,,42218000IO0016,,,194,126.13,324,,,,,,,,2,3,Dépendance,,0,,,,,,4.418399,45.417412
2023-574941,2023-05-11,000001,Vente,95000,31,,RUE VIRGILE,9050,42100,42218,Saint-Étienne,42,,,42218000IO0016,,,194,126.13,324,,,,,,,,2,2,Appartement,120,7,,,,,,4.418399,45.417412
2023-574942,2023-05-16,000002,Vente,260000,6,,RUE GEORGES DUPRE,3970,42000,42218,Saint-Étienne,42,,,42218000EP0259,,,,,,,,,,,,,0,,,,,S,sols,,,77,4.390609,45.43598
2023-574942,2023-05-16,000002,Vente,260000,6,,RUE GEORGES DUPRE,3970,42000,42218,Saint-Étienne,42,,,42218000EP0259,,,208,,,,,,,,,,1,2,Appartement,24,1,,,,,,4.390609,45.43598
2023-574942,2023-05-16,000002,Vente,260000,6,,RUE GEORGES DUPRE,3970,42000,42218,Saint-Étienne,42,,,42218000EP0259,,,208,,,,,,,,,,1,2,Appartement,70,3,,,,,,4.390609,45.43598
2023-574947,2023-05-17,000001,Vente,55000,11,B,RUE FRANCOIS ALBERT,3720,42000,42218,Saint-Étienne,42,,,42218000DN0159,,,5,,6,,8,66.31,,,,,3,3,Dépendance,,0,,,,,,4.398868,45.446661
2023-574947,2023-05-17,000001,Vente,55000,11,B,RUE FRANCOIS ALBERT,3720,42000,42218,Saint-Étienne,42,,,42218000DN0159,,,5,,6,,8,66.31,,,,,3,3,Dépendance,,0,,,,,,4.398868,45.446661
2023-574947,2023-05-17,000001,Vente,55000,11,B,RUE FRANCOIS ALBERT,3720,42000,42218,Saint-Étienne,42,,,42218000DN0159,,,5,,6,,8,66.31,,,,,3,2,Appartement,66,3,,,,,,4.398868,45.446661
2023-574949,2023-05-10,000001,Vente,67300,74,,RUE BERGSON,1020,42000,42218,Saint-Étienne,42,,,42218000CO0008,,,57,,67,46.97,,,,,,,2,3,Dépendance,,0,,,,,,4.383063,45.455938
2023-574949,2023-05-10,000001,Vente,67300,74,,RUE BERGSON,1020,42000,42218,Saint-Étienne,42,,,42218000CO0008,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.383063,45.455938
2023-574949,2023-05-10,000001,Vente,67300,74,,RUE BERGSON,1020,42000,42218,Saint-Étienne,42,,,42218000CO0008,,,57,,67,46.97,,,,,,,2,2,Appartement,48,2,,,,,,4.383063,45.455938
2023-574959,2023-05-23,000001,Vente,1,54,,RUE ANTOINE DURAFOUR,0355,42100,42218,Saint-Étienne,42,,,42218000HS0123,,,19,15,,,,,,,,,1,3,Dépendance,,0,,,,,,4.393724,45.429072
2023-574959,2023-05-23,000001,Vente,1,54,,RUE ANTOINE DURAFOUR,0355,42100,42218,Saint-Étienne,42,,,42218000HS0123,,,19,15,,,,,,,,,1,2,Appartement,70,1,,,,,,4.393724,45.429072
2023-574960,2023-05-23,000002,Vente,26580,54,,RUE ANTOINE DURAFOUR,0355,42100,42218,Saint-Étienne,42,,,42218000HS0123,,,2,,9,70,,,,,,,2,3,Dépendance,,0,,,,,,4.393724,45.429072
2023-574960,2023-05-23,000002,Vente,26580,54,,RUE ANTOINE DURAFOUR,0355,42100,42218,Saint-Étienne,42,,,42218000HS0123,,,2,,9,70,,,,,,,2,2,Appartement,70,1,,,,,,4.393724,45.429072
2023-574962,2023-05-26,000001,Vente,70000,24,,RUE JOSEPH PUPIER,5060,42100,42218,Saint-Étienne,42,,,42218000KY0083,,,28,35.52,,,,,,,,,1,2,Appartement,35,2,,,,,,4.394574,45.415913
2023-574963,2023-05-12,000001,Vente,7200,2,B,RUE NICEPHORE NIEPCE,6430,42100,42218,Saint-Étienne,42,,,42218000KO0009,,,195,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.403276,45.412764
2023-574967,2023-05-23,000001,Vente,123000,26,,RUE DESIRE CLAUDE,2730,42100,42218,Saint-Étienne,42,,,42218000MY0055,,,29,74.55,52,,,,,,,,2,2,Appartement,73,3,,,,,,4.388934,45.4283
2023-574967,2023-05-23,000001,Vente,123000,26,,RUE DESIRE CLAUDE,2730,42100,42218,Saint-Étienne,42,,,42218000MY0055,,,29,74.55,52,,,,,,,,2,3,Dépendance,,0,,,,,,4.388934,45.4283
2023-574968,2023-05-12,000001,Vente,181400,48,,RUE DES FRERES CHAPPE,3770,42000,42218,Saint-Étienne,42,,,42218000EL0061,,,18,25.88,2,,,,,,,,2,2,Appartement,25,1,,,,,,4.395685,45.439735
2023-574968,2023-05-12,000001,Vente,181400,48,,RUE DES FRERES CHAPPE,3770,42000,42218,Saint-Étienne,42,,,42218000EL0061,,,4,,7,21.45,,,,,,,2,2,Appartement,22,1,,,,,,4.395685,45.439735
2023-574968,2023-05-12,000001,Vente,181400,48,,RUE DES FRERES CHAPPE,3770,42000,42218,Saint-Étienne,42,,,42218000EL0061,,,5,,9,19.79,,,,,,,2,2,Appartement,22,1,,,,,,4.395685,45.439735
2023-574970,2023-05-31,000001,Vente,12500,9,,RUE DES ARTS,0440,42000,42218,Saint-Étienne,42,,,42218000BW0065,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.390523,45.43967
2023-574972,2023-05-15,000001,Vente,86000,2,B,RUE TESTENOIRE LAFAYETTE,8400,42100,42218,Saint-Étienne,42,,,42218000LR0033,,,130,,144,,,,,,,,2,3,Dépendance,,0,,,,,,4.395835,45.413114
2023-574972,2023-05-15,000001,Vente,86000,2,B,RUE TESTENOIRE LAFAYETTE,8400,42100,42218,Saint-Étienne,42,,,42218000LR0033,,,130,,144,,,,,,,,2,2,Appartement,80,4,,,,,,4.395835,45.413114
2023-574974,2023-06-01,000001,Vente,207100,81,,RUE MICHELET,5920,42000,42218,Saint-Étienne,42,,,42218000HT0047,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.3916,45.429302
2023-574974,2023-06-01,000001,Vente,207100,81,,RUE MICHELET,5920,42000,42218,Saint-Étienne,42,,,42218000HT0047,,,4,,44,,45,,46,,47,84.38,5,3,Dépendance,,0,,,,,,4.3916,45.429302
2023-574974,2023-06-01,000001,Vente,207100,81,,RUE MICHELET,5920,42000,42218,Saint-Étienne,42,,,42218000HT0047,,,4,,44,,45,,46,,47,84.38,5,2,Appartement,87,4,,,,,,4.3916,45.429302
2023-574975,2023-05-17,000001,Vente,99000,15,,RUE RICHELANDIERE,7680,42100,42218,Saint-Étienne,42,,,42218000EY0022,,,64,,86,68.65,,,,,,,2,3,Dépendance,,0,,,,,,4.399492,45.439063
2023-574975,2023-05-17,000001,Vente,99000,15,,RUE RICHELANDIERE,7680,42100,42218,Saint-Étienne,42,,,42218000EY0022,,,64,,86,68.65,,,,,,,2,2,Appartement,70,3,,,,,,4.399492,45.439063
2023-574978,2023-05-25,000001,Vente,65000,13,,RUE DE LAHARPE,5250,42000,42218,Saint-Étienne,42,,,42218000AN0010,,,31,41.34,7,,,,,,,,2,3,Dépendance,,0,,,,,,4.377804,45.447725
2023-574978,2023-05-25,000001,Vente,65000,13,,RUE DE LAHARPE,5250,42000,42218,Saint-Étienne,42,,,42218000AN0010,,,31,41.34,7,,,,,,,,2,2,Appartement,42,1,,,,,,4.377804,45.447725
2023-574979,2023-05-24,000001,Vente,80000,43,,RUE DES PASSEMENTIERS,6700,42100,42218,Saint-Étienne,42,,,42218000KZ0030,,,16,,64,69.16,,,,,,,2,2,Appartement,66,3,,,,,,4.396451,45.419297
2023-574979,2023-05-24,000001,Vente,80000,43,,RUE DES PASSEMENTIERS,6700,42100,42218,Saint-Étienne,42,,,42218000KZ0030,,,16,,64,69.16,,,,,,,2,3,Dépendance,,0,,,,,,4.396451,45.419297
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0295,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,145,,
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0295,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,145,,
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0295,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,145,,
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0295,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,145,,
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0295,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,145,,
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0296,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,449,4.406639,45.450177
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0296,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,449,4.406639,45.450177
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0296,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,449,4.406639,45.450177
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0296,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,449,4.406639,45.450177
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0296,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,449,4.406639,45.450177
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0296,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,449,4.406639,45.450177
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0296,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,449,4.406639,45.450177
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0296,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,449,4.406639,45.450177
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0296,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,449,4.406639,45.450177
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0296,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,449,4.406639,45.450177
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0296,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,449,4.406639,45.450177
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0296,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,449,4.406639,45.450177
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0296,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,449,4.406639,45.450177
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0296,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,449,4.406639,45.450177
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0296,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,449,4.406639,45.450177
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0296,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,449,4.406639,45.450177
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0300,,,,,,,,,,,,,0,2,Appartement,135,5,S,sols,,,384,,
2023-574980,2023-05-16,000001,Vente,225000,10,,RUE DE LA TALAUDIERE,8330,42000,42218,Saint-Étienne,42,,,42218000DN0300,,,,,,,,,,,,,0,2,Appartement,70,3,S,sols,,,384,,
2023-574982,2023-05-16,000001,Vente,72000,4,B,RUE 4 SEPTEMBRE,7470,42000,42218,Saint-Étienne,42,,,42218000BT0053,,,12,44.24,,,,,,,,,1,2,Appartement,48,2,,,,,,4.384725,45.441427
2023-574986,2023-04-26,000001,Vente,33700,6,,RUE ALPHONSE MERRHEIM,0230,42100,42218,Saint-Étienne,42,,,42218000IO0010,,,25,,69,,,,,,,,2,2,Appartement,31,1,,,,,,4.417837,45.419295
2023-574986,2023-04-26,000001,Vente,33700,6,,RUE ALPHONSE MERRHEIM,0230,42100,42218,Saint-Étienne,42,,,42218000IO0010,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.417837,45.419295
2023-574986,2023-04-26,000001,Vente,33700,6,,RUE ALPHONSE MERRHEIM,0230,42100,42218,Saint-Étienne,42,,,42218000IO0010,,,108,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.417837,45.419295
2023-574986,2023-04-26,000001,Vente,33700,6,,RUE ALPHONSE MERRHEIM,0230,42100,42218,Saint-Étienne,42,,,42218000IO0010,,,25,,69,,,,,,,,2,3,Dépendance,,0,,,,,,4.417837,45.419295
2023-574991,2023-05-31,000001,Vente,138000,9,,RUE AMOUROUX,0270,42100,42218,Saint-Étienne,42,,,42218000KV0102,,,205,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.397452,45.414416
2023-574991,2023-05-31,000001,Vente,138000,17,,RUE AMOUROUX,0270,42100,42218,Saint-Étienne,42,,,42218000KV0102,,,101,,412,72.88,,,,,,,2,2,Appartement,79,3,,,,,,4.397452,45.414416
2023-574991,2023-05-31,000001,Vente,138000,17,,RUE AMOUROUX,0270,42100,42218,Saint-Étienne,42,,,42218000KV0102,,,101,,412,72.88,,,,,,,2,3,Dépendance,,0,,,,,,4.397452,45.414416
2023-574994,2023-05-30,000001,Vente,105000,59,,RUE DES PASSEMENTIERS,6700,42100,42218,Saint-Étienne,42,,,42218000KY0046,,,262,75.16,418,,,,,,,,2,3,Dépendance,,0,,,,,,4.395396,45.417689
2023-574994,2023-05-30,000001,Vente,105000,59,,RUE DES PASSEMENTIERS,6700,42100,42218,Saint-Étienne,42,,,42218000KY0046,,,262,75.16,418,,,,,,,,2,2,Appartement,75,4,,,,,,4.395396,45.417689
2023-574997,2023-05-04,000001,Vente,135000,34,,RUE DE LA VILLE,8960,42000,42218,Saint-Étienne,42,,,42218000PW0099,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,30,0,S,sols,,,50,4.385986,45.436296
2023-574997,2023-05-04,000001,Vente,135000,34,,RUE DE LA VILLE,8960,42000,42218,Saint-Étienne,42,,,42218000PW0099,,,,,,,,,,,,,0,2,Appartement,27,1,S,sols,,,50,4.385986,45.436296
2023-574997,2023-05-04,000001,Vente,135000,34,,RUE DE LA VILLE,8960,42000,42218,Saint-Étienne,42,,,42218000PW0099,,,,,,,,,,,,,0,2,Appartement,28,1,S,sols,,,50,4.385986,45.436296
2023-574997,2023-05-04,000001,Vente,135000,34,,RUE DE LA VILLE,8960,42000,42218,Saint-Étienne,42,,,42218000PW0099,,,,,,,,,,,,,0,2,Appartement,30,1,S,sols,,,50,4.385986,45.436296
2023-575000,2023-05-11,000001,Vente,69000,17,,RUE BOSSUET,1280,42100,42218,Saint-Étienne,42,,,42218000MN0072,,,293,,332,66.34,344,,,,,,3,3,Dépendance,,0,,,,,,4.387628,45.408081
2023-575000,2023-05-11,000001,Vente,69000,17,,RUE BOSSUET,1280,42100,42218,Saint-Étienne,42,,,42218000MN0072,,,293,,332,66.34,344,,,,,,3,3,Dépendance,,0,,,,,,4.387628,45.408081
2023-575000,2023-05-11,000001,Vente,69000,17,,RUE BOSSUET,1280,42100,42218,Saint-Étienne,42,,,42218000MN0072,,,293,,332,66.34,344,,,,,,3,2,Appartement,64,3,,,,,,4.387628,45.408081
2023-575005,2023-05-17,000001,Vente,65000,5,,RUE SOLEYSEL,8280,42000,42218,Saint-Étienne,42,,,42218000OW0034,,,13,,77,,,,,,,,2,3,Dépendance,,0,,,,,,4.381581,45.434059
2023-575005,2023-05-17,000001,Vente,65000,3,,RUE SOLEYSEL,8280,42000,42218,Saint-Étienne,42,,,42218000OW0034,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.381581,45.434059
2023-575005,2023-05-17,000001,Vente,65000,3,,RUE SOLEYSEL,8280,42000,42218,Saint-Étienne,42,,,42218000OW0034,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.381581,45.434059
2023-575005,2023-05-17,000001,Vente,65000,5,,RUE SOLEYSEL,8280,42000,42218,Saint-Étienne,42,,,42218000OW0034,,,62,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.381581,45.434059
2023-575005,2023-05-17,000001,Vente,65000,5,,RUE SOLEYSEL,8280,42000,42218,Saint-Étienne,42,,,42218000OW0034,,,13,,77,,,,,,,,2,2,Appartement,68,3,,,,,,4.381581,45.434059
2023-575007,2023-06-01,000001,Vente,165000,43,,RUE BEAUBRUN,0750,42000,42218,Saint-Étienne,42,,,42218000OX0066,,,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.381816,45.432807
2023-575007,2023-06-01,000001,Vente,165000,24,,RUE VAILLANT COUTURIER,8700,42000,42218,Saint-Étienne,42,,,42218000OX0067,,,,,,,,,,,,,0,2,Appartement,42,2,S,sols,,,78,4.382091,45.432934
2023-575007,2023-06-01,000001,Vente,165000,24,,RUE VAILLANT COUTURIER,8700,42000,42218,Saint-Étienne,42,,,42218000OX0067,,,,,,,,,,,,,0,2,Appartement,42,2,S,sols,,,78,4.382091,45.432934
2023-575007,2023-06-01,000001,Vente,165000,24,,RUE VAILLANT COUTURIER,8700,42000,42218,Saint-Étienne,42,,,42218000OX0067,,,,,,,,,,,,,0,2,Appartement,42,2,S,sols,,,78,4.382091,45.432934
2023-575007,2023-06-01,000001,Vente,165000,24,,RUE VAILLANT COUTURIER,8700,42000,42218,Saint-Étienne,42,,,42218000OX0067,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,78,4.382091,45.432934
2023-575007,2023-06-01,000001,Vente,165000,24,,RUE VAILLANT COUTURIER,8700,42000,42218,Saint-Étienne,42,,,42218000OX0067,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,78,4.382091,45.432934
2023-575007,2023-06-01,000001,Vente,165000,24,,RUE VAILLANT COUTURIER,8700,42000,42218,Saint-Étienne,42,,,42218000OX0067,,,,,,,,,,,,,0,2,Appartement,24,1,S,sols,,,78,4.382091,45.432934
2023-575016,2023-05-26,000001,Vente,3000,6,,ALL HENRY PURCELL,4450,42000,42218,Saint-Étienne,42,,,42218000CW0056,,,38,17.35,,,,,,,,,1,4,Local industriel. commercial ou assimilé,19,0,,,,,,4.397711,45.472056
2023-575018,2023-05-24,000001,Vente,150000,31,,RUE DU ONZE NOVEMBRE,6500,42100,42218,Saint-Étienne,42,,,42218000HT0021,,,47,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.390793,45.42767
2023-575018,2023-05-24,000001,Vente,150000,31,,RUE DU ONZE NOVEMBRE,6500,42100,42218,Saint-Étienne,42,,,42218000HT0021,,,22,75.87,,,,,,,,,1,2,Appartement,75,3,,,,,,4.390793,45.42767
2023-575020,2023-05-15,000001,Vente,53500,6,,RUE FRANCOIS GILLET,3730,42000,42218,Saint-Étienne,42,,,42218000EM0035,,,21,37.86,5,,,,,,,,2,4,Local industriel. commercial ou assimilé,28,0,,,,,,4.389983,45.43816
2023-575020,2023-05-15,000001,Vente,53500,6,,RUE FRANCOIS GILLET,3730,42000,42218,Saint-Étienne,42,,,42218000EM0035,,,22,26.57,,,,,,,,,1,4,Local industriel. commercial ou assimilé,37,0,,,,,,4.389983,45.43816
2023-575023,2023-05-22,000001,Vente,61000,14,,BD ALBERT 1ER,0140,42000,42218,Saint-Étienne,42,,,42218000AO0017,,,12,64,22,,4,,,,,,3,3,Dépendance,,0,,,,,,4.382582,45.447673
2023-575023,2023-05-22,000001,Vente,61000,14,,BD ALBERT 1ER,0140,42000,42218,Saint-Étienne,42,,,42218000AO0017,,,12,64,22,,4,,,,,,3,2,Appartement,61,2,,,,,,4.382582,45.447673
2023-575023,2023-05-22,000001,Vente,61000,14,,BD ALBERT 1ER,0140,42000,42218,Saint-Étienne,42,,,42218000AO0017,,,12,64,22,,4,,,,,,3,3,Dépendance,,0,,,,,,4.382582,45.447673
2023-575024,2023-06-01,000001,Vente,31000,36,B,RUE BEAUBRUN,0750,42000,42218,Saint-Étienne,42,,,42218000OX0054,,,18,,6,44.39,,,,,,,2,3,Dépendance,,0,,,,,,4.381639,45.43359
2023-575024,2023-06-01,000001,Vente,31000,36,B,RUE BEAUBRUN,0750,42000,42218,Saint-Étienne,42,,,42218000OX0054,,,18,,6,44.39,,,,,,,2,2,Appartement,44,2,,,,,,4.381639,45.43359
2023-575026,2023-05-26,000001,Vente,57100,9,,RUE ETIENNE DOLET,3250,42000,42218,Saint-Étienne,42,,,42218000BR0071,,,19,57.89,3,,,,,,,,2,2,Appartement,57,3,,,,,,4.38026,45.440549
2023-575026,2023-05-26,000001,Vente,57100,9,,RUE ETIENNE DOLET,3250,42000,42218,Saint-Étienne,42,,,42218000BR0071,,,19,57.89,3,,,,,,,,2,3,Dépendance,,0,,,,,,4.38026,45.440549
2023-575029,2023-05-24,000001,Vente,130000,17,,RUE ALBERT POYLO,0127,42000,42218,Saint-Étienne,42,,,42218000CO0020,,,46,101.07,,,,,,,,,1,3,Dépendance,,0,,,,,,4.383677,45.456334
2023-575029,2023-05-24,000001,Vente,130000,17,,RUE ALBERT POYLO,0127,42000,42218,Saint-Étienne,42,,,42218000CO0020,,,46,101.07,,,,,,,,,1,3,Dépendance,,0,,,,,,4.383677,45.456334
2023-575029,2023-05-24,000001,Vente,130000,17,,RUE ALBERT POYLO,0127,42000,42218,Saint-Étienne,42,,,42218000CO0020,,,46,101.07,,,,,,,,,1,2,Appartement,96,5,,,,,,4.383677,45.456334
2023-575029,2023-05-24,000001,Vente,130000,18,,RUE ALBERT POYLO,0127,42000,42218,Saint-Étienne,42,,,42218000CO0032,,,165,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.384527,45.456265
2023-575032,2023-05-26,000001,Vente,111000,126,,RUE BERGSON,1020,42000,42218,Saint-Étienne,42,,,42218000CR0015,,,214,75.63,216,,,,,,,,2,3,Dépendance,,0,,,,,,4.381113,45.461989
2023-575032,2023-05-26,000001,Vente,111000,126,,RUE BERGSON,1020,42000,42218,Saint-Étienne,42,,,42218000CR0015,,,214,75.63,216,,,,,,,,2,3,Dépendance,,0,,,,,,4.381113,45.461989
2023-575032,2023-05-26,000001,Vente,111000,126,,RUE BERGSON,1020,42000,42218,Saint-Étienne,42,,,42218000CR0015,,,214,75.63,216,,,,,,,,2,2,Appartement,78,4,,,,,,4.381113,45.461989
2023-575041,2023-05-24,000001,Vente,98000,45,,RUE HENRI DECHAUD,4420,42100,42218,Saint-Étienne,42,,,42218000HY0050,,,19,69.55,5,,,,,,,,2,2,Appartement,68,2,,,,,,4.408377,45.420995
2023-575041,2023-05-24,000001,Vente,98000,45,,RUE HENRI DECHAUD,4420,42100,42218,Saint-Étienne,42,,,42218000HY0050,,,483,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.408377,45.420995
2023-575041,2023-05-24,000001,Vente,98000,45,,RUE HENRI DECHAUD,4420,42100,42218,Saint-Étienne,42,,,42218000HY0050,,,19,69.55,5,,,,,,,,2,3,Dépendance,,0,,,,,,4.408377,45.420995
2023-575043,2023-05-30,000001,Vente en l'état futur d'achèvement,91192,24,,RUE DOCTEUR PAUL MICHELON,2850,42100,42218,Saint-Étienne,42,,,42218000IL0006,,,47,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,18,0,,,,,,4.424478,45.423413
2023-575044,2023-05-17,000001,Vente,69500,18,,RUE DES OVIDES,6550,42100,42218,Saint-Étienne,42,,,42218000HL0003,,,609,52.02,,,,,,,,,1,2,Appartement,53,3,,,,,,4.418626,45.437103
2023-575044,2023-05-17,000001,Vente,69500,18,,RUE DES OVIDES,6550,42100,42218,Saint-Étienne,42,,,42218000HL0003,,,609,52.02,,,,,,,,,1,3,Dépendance,,0,,,,,,4.418626,45.437103
2023-575045,2023-05-16,000001,Vente,96000,51,,RUE COURTELINE,2340,42100,42218,Saint-Étienne,42,,,42218000MN0214,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,675,4.380507,45.406472
2023-575045,2023-05-16,000001,Vente,96000,51,,RUE COURTELINE,2340,42100,42218,Saint-Étienne,42,,,42218000MN0214,,,,,,,,,,,,,0,2,Appartement,60,3,S,sols,,,675,4.380507,45.406472
2023-575045,2023-05-16,000001,Vente,96000,51,,RUE COURTELINE,2340,42100,42218,Saint-Étienne,42,,,42218000MN0214,,,,,,,,,,,,,0,2,Appartement,30,1,S,sols,,,675,4.380507,45.406472
